# BUSCO version is: 3.0.2 
# The lineage dataset is: metazoa_odb9 (Creation date: 2016-02-13, number of species: 8, number of BUSCOs: 982)
# To reproduce this run: python /home/banaeiak/miniconda3/envs/Busco/bin/run_BUSCO.py -i HAEM_V3.3.chr.fa -o HAEM_V3.3.chr.faBuscoResult.txt -l ../Database/nematoda_odb9/ -m genome -c 4 -sp caenorhabditis
#
# Busco id	Status	Contig	Start	End	Score	Length
EOG091H01YM	Complete	hcontortus_1_chr4_Celeg_TT	6762745	6767632	381.1	245
EOG091H01YN	Complete	hcontortus_5_chr3_Celeg_TT	42503534	42520949	895.2	466
EOG091H01Z5	Complete	hcontortus_4_chr1_Celeg_TT	9519813	9528267	395.4	323
EOG091H01Z9	Complete	hcontortus_5_chr3_Celeg_TT	8535196	8539150	546.6	388
EOG091H01ZC	Complete	hcontortus_5_chr3_Celeg_TT	37017084	37022536	789.1	504
EOG091H01ZI	Complete	hcontortus_7_chrX_Celeg_Tb	1440619	1449583	763.1	373
EOG091H01ZL	Missing
EOG091H01ZP	Complete	hcontortus_7_chrX_Celeg_Tb	2642886	2649617	577.4	534
EOG091H01ZX	Complete	hcontortus_5_chr3_Celeg_TT	28215435	28233249	807.4	547
EOG091H0203	Complete	hcontortus_2_chr5_Celeg_TT	32097785	32108145	577.2	451
EOG091H020A	Complete	hcontortus_2_chr5_Celeg_TT	37195459	37208303	869.2	424
EOG091H0212	Complete	hcontortus_3_chr2_Celeg_TT	9836604	9841779	958.7	483
EOG091H0214	Complete	hcontortus_5_chr3_Celeg_TT	37002084	37013106	601.3	425
EOG091H0219	Complete	hcontortus_5_chr3_Celeg_TT	42071732	42083580	756.0	395
EOG091H021O	Complete	hcontortus_4_chr1_Celeg_TT	34826850	34837614	837.8	468
EOG091H021P	Fragmented	hcontortus_5_chr3_Celeg_TT	21690737	21700670	695.5	399
EOG091H0234	Missing
EOG091H0236	Complete	hcontortus_4_chr1_Celeg_TT	36920431	36923940	964.7	458
EOG091H023L	Complete	hcontortus_4_chr1_Celeg_TT	8444963	8469887	763.4	423
EOG091H023Q	Complete	hcontortus_5_chr3_Celeg_TT	27292334	27297143	846.4	462
EOG091H0242	Complete	hcontortus_5_chr3_Celeg_TT	12571339	12586729	416.7	234
EOG091H024D	Complete	hcontortus_4_chr1_Celeg_TT	1888721	1896539	659.6	416
EOG091H024K	Duplicated	hcontortus_4_chr1_Celeg_TT	11227310	11232314	675.3	418
EOG091H024K	Duplicated	hcontortus_4_chr1_Celeg_TT	11233209	11241729	708.9	410
EOG091H024T	Complete	hcontortus_3_chr2_Celeg_TT	3178971	3185855	800.6	492
EOG091H025F	Complete	hcontortus_5_chr3_Celeg_TT	41285752	41295437	658.0	595
EOG091H025I	Complete	hcontortus_4_chr1_Celeg_TT	37056993	37064182	682.1	414
EOG091H025Q	Complete	hcontortus_5_chr3_Celeg_TT	25294892	25299183	740.7	427
EOG091H025R	Complete	hcontortus_2_chr5_Celeg_TT	31512384	31525780	607.8	353
EOG091H025U	Complete	hcontortus_4_chr1_Celeg_TT	13663177	13673641	482.4	376
EOG091H026S	Complete	hcontortus_6_chrX_Celeg_Ta	1866728	1873919	937.2	421
EOG091H026T	Complete	hcontortus_5_chr3_Celeg_TT	7031101	7035917	1008.1	453
EOG091H027A	Fragmented	hcontortus_7_chrX_Celeg_Tb	7475489	7483933	598.3	414
EOG091H027F	Complete	hcontortus_1_chr4_Celeg_TT	23880721	23891878	354.6	275
EOG091H027V	Complete	hcontortus_3_chr2_Celeg_TT	39103578	39112923	920.5	454
EOG091H0285	Complete	hcontortus_3_chr2_Celeg_TT	31221759	31224923	603.9	353
EOG091H0286	Complete	hcontortus_7_chrX_Celeg_Tb	10703984	10718662	760.7	410
EOG091H028C	Complete	hcontortus_2_chr5_Celeg_TT	34861873	34873217	611.0	417
EOG091H028G	Complete	hcontortus_7_chrX_Celeg_Tb	9037435	9053320	707.3	441
EOG091H028H	Complete	hcontortus_3_chr2_Celeg_TT	35050822	35055026	480.2	321
EOG091H028N	Complete	hcontortus_3_chr2_Celeg_TT	3255291	3259829	563.5	406
EOG091H028T	Complete	hcontortus_7_chrX_Celeg_Tb	3693791	3710305	677.8	358
EOG091H028Y	Complete	hcontortus_7_chrX_Celeg_Tb	4390990	4398614	831.6	408
EOG091H029Q	Complete	hcontortus_3_chr2_Celeg_TT	32659226	32662284	153.6	175
EOG091H029S	Complete	hcontortus_7_chrX_Celeg_Tb	3802741	3810789	561.1	441
EOG091H02AB	Fragmented	hcontortus_2_chr5_Celeg_TT	25676662	25680964	798.7	487
EOG091H02AK	Fragmented	hcontortus_4_chr1_Celeg_TT	30270539	30274909	785.9	421
EOG091H02AZ	Complete	hcontortus_5_chr3_Celeg_TT	11238227	11245042	645.7	417
EOG091H02B3	Complete	hcontortus_7_chrX_Celeg_Tb	4745054	4751453	774.1	421
EOG091H02B8	Complete	hcontortus_3_chr2_Celeg_TT	18467729	18472078	930.8	488
EOG091H02C1	Complete	hcontortus_7_chrX_Celeg_Tb	11036774	11042332	419.4	202
EOG091H02CS	Complete	hcontortus_7_chrX_Celeg_Tb	2577613	2585466	596.9	496
EOG091H02CZ	Complete	hcontortus_5_chr3_Celeg_TT	2373666	2380063	485.4	403
EOG091H02D7	Complete	hcontortus_5_chr3_Celeg_TT	3492853	3496419	919.9	436
EOG091H02D8	Complete	hcontortus_7_chrX_Celeg_Tb	1657336	1660734	634.8	406
EOG091H02DD	Complete	hcontortus_4_chr1_Celeg_TT	42341360	42351184	503.4	376
EOG091H02DK	Complete	hcontortus_2_chr5_Celeg_TT	29280757	29287945	775.8	452
EOG091H02DM	Missing
EOG091H02EN	Missing
EOG091H02F5	Missing
EOG091H02FN	Complete	hcontortus_3_chr2_Celeg_TT	32835568	32843923	519.9	328
EOG091H02FR	Complete	hcontortus_1_chr4_Celeg_TT	48984662	48994314	612.6	356
EOG091H02FZ	Complete	hcontortus_4_chr1_Celeg_TT	1657331	1663060	735.5	350
EOG091H02G0	Fragmented	hcontortus_4_chr1_Celeg_TT	5317262	5324845	240.5	188
EOG091H02GQ	Complete	hcontortus_2_chr5_Celeg_TT	19256385	19261569	548.7	335
EOG091H02GU	Complete	hcontortus_3_chr2_Celeg_TT	30082894	30089985	1044.0	695
EOG091H02GV	Complete	hcontortus_4_chr1_Celeg_TT	2535163	2542741	407.0	185
EOG091H02GX	Complete	hcontortus_1_chr4_Celeg_TT	24876260	24880993	299.2	215
EOG091H02H7	Complete	hcontortus_1_chr4_Celeg_TT	6336265	6390953	528.8	503
EOG091H02HH	Complete	hcontortus_5_chr3_Celeg_TT	34614868	34621257	494.0	355
EOG091H02HW	Complete	hcontortus_2_chr5_Celeg_TT	15907622	15914810	895.0	451
EOG091H02I0	Complete	hcontortus_5_chr3_Celeg_TT	27187935	27199409	672.2	441
EOG091H02I8	Complete	hcontortus_4_chr1_Celeg_TT	44093143	44100976	816.2	428
EOG091H02IM	Complete	hcontortus_3_chr2_Celeg_TT	24700950	24714334	628.9	439
EOG091H02J2	Complete	hcontortus_1_chr4_Celeg_TT	49951039	49960135	501.1	473
EOG091H02J5	Complete	hcontortus_3_chr2_Celeg_TT	7365533	7371966	401.5	345
EOG091H02JU	Complete	hcontortus_1_chr4_Celeg_TT	8409168	8412908	841.0	432
EOG091H02JZ	Complete	hcontortus_4_chr1_Celeg_TT	1869207	1875318	527.5	438
EOG091H02K1	Complete	hcontortus_2_chr5_Celeg_TT	31481258	31486150	512.4	280
EOG091H02KG	Complete	hcontortus_7_chrX_Celeg_Tb	2518341	2523347	865.7	453
EOG091H02KT	Complete	hcontortus_2_chr5_Celeg_TT	44825363	44836653	612.5	384
EOG091H02KZ	Complete	hcontortus_1_chr4_Celeg_TT	20364676	20371404	418.4	375
EOG091H02LC	Complete	hcontortus_5_chr3_Celeg_TT	3036081	3045035	539.4	415
EOG091H02LV	Complete	hcontortus_5_chr3_Celeg_TT	8018692	8023774	473.2	382
EOG091H02MQ	Complete	hcontortus_4_chr1_Celeg_TT	41468332	41477526	628.3	340
EOG091H02N2	Complete	hcontortus_2_chr5_Celeg_TT	3149698	3155300	831.0	619
EOG091H02N4	Complete	hcontortus_5_chr3_Celeg_TT	27681481	27685228	623.8	372
EOG091H02ND	Complete	hcontortus_3_chr2_Celeg_TT	41731735	41740179	396.4	515
EOG091H02NH	Complete	hcontortus_4_chr1_Celeg_TT	11561685	11569579	567.3	416
EOG091H02NI	Duplicated	hcontortus_2_chr5_Celeg_TT	36338181	36341899	684.6	350
EOG091H02NI	Duplicated	hcontortus_4_chr1_Celeg_TT	21346257	21355089	730.1	387
EOG091H02NM	Complete	hcontortus_4_chr1_Celeg_TT	19002085	19009826	556.9	344
EOG091H02O4	Missing
EOG091H02OK	Complete	hcontortus_5_chr3_Celeg_TT	26256247	26262078	548.8	370
EOG091H02OZ	Complete	hcontortus_2_chr5_Celeg_TT	36783301	36796235	365.9	264
EOG091H02P6	Complete	hcontortus_5_chr3_Celeg_TT	16000998	16009822	769.7	572
EOG091H02PD	Complete	hcontortus_5_chr3_Celeg_TT	41819350	41821663	324.4	205
EOG091H02PE	Complete	hcontortus_5_chr3_Celeg_TT	21132275	21152648	499.2	402
EOG091H02PP	Missing
EOG091H02Q9	Complete	hcontortus_6_chrX_Celeg_Ta	22771251	22779313	655.2	341
EOG091H02QB	Complete	hcontortus_2_chr5_Celeg_TT	36737777	36743198	609.0	322
EOG091H02QD	Complete	hcontortus_5_chr3_Celeg_TT	17157092	17164896	634.7	421
EOG091H02QU	Complete	hcontortus_3_chr2_Celeg_TT	22625944	22647762	580.5	466
EOG091H02QY	Complete	hcontortus_4_chr1_Celeg_TT	12761945	12786034	429.8	293
EOG091H02R1	Complete	hcontortus_5_chr3_Celeg_TT	7237964	7249998	698.2	370
EOG091H02RC	Complete	hcontortus_5_chr3_Celeg_TT	12970967	12980861	754.4	385
EOG091H02RR	Complete	hcontortus_4_chr1_Celeg_TT	32952545	32961080	518.0	334
EOG091H02S6	Complete	hcontortus_2_chr5_Celeg_TT	41910677	41917429	514.1	373
EOG091H02S8	Complete	hcontortus_4_chr1_Celeg_TT	41206594	41212437	744.5	372
EOG091H02SL	Complete	hcontortus_4_chr1_Celeg_TT	36112318	36117492	556.9	394
EOG091H02SZ	Complete	hcontortus_2_chr5_Celeg_TT	21460913	21480081	265.4	207
EOG091H02T9	Complete	hcontortus_3_chr2_Celeg_TT	38566727	38569245	713.5	378
EOG091H02TB	Complete	hcontortus_2_chr5_Celeg_TT	2565422	2569301	641.9	382
EOG091H02TJ	Complete	hcontortus_3_chr2_Celeg_TT	36573010	36578795	739.2	419
EOG091H02UF	Complete	hcontortus_1_chr4_Celeg_TT	26415498	26420544	438.8	320
EOG091H02US	Complete	hcontortus_4_chr1_Celeg_TT	15917926	15929314	665.6	359
EOG091H02V3	Complete	hcontortus_6_chrX_Celeg_Ta	481344	498957	461.2	286
EOG091H02V7	Complete	hcontortus_4_chr1_Celeg_TT	15422913	15427066	420.7	280
EOG091H02VU	Complete	hcontortus_3_chr2_Celeg_TT	22816686	22827415	381.7	303
EOG091H02VX	Complete	hcontortus_1_chr4_Celeg_TT	20866703	20869356	849.5	411
EOG091H02W1	Complete	hcontortus_4_chr1_Celeg_TT	20843004	20848633	601.8	413
EOG091H02W7	Complete	hcontortus_5_chr3_Celeg_TT	31728734	31735542	225.7	160
EOG091H02X0	Complete	hcontortus_4_chr1_Celeg_TT	44674841	44683916	544.7	308
EOG091H02XN	Complete	hcontortus_6_chrX_Celeg_Ta	7815619	7822873	195.4	219
EOG091H02XP	Complete	hcontortus_1_chr4_Celeg_TT	9498900	9504124	671.4	334
EOG091H02XU	Complete	hcontortus_1_chr4_Celeg_TT	39528104	39537282	556.1	350
EOG091H02YK	Complete	hcontortus_3_chr2_Celeg_TT	37596394	37606818	337.3	309
EOG091H02YS	Missing
EOG091H02Z6	Complete	hcontortus_4_chr1_Celeg_TT	29434579	29441988	716.8	359
EOG091H02ZH	Complete	hcontortus_6_chrX_Celeg_Ta	3558472	3567056	816.5	400
EOG091H02ZR	Complete	hcontortus_5_chr3_Celeg_TT	19672557	19680132	234.7	365
EOG091H02ZX	Missing
EOG091H0302	Complete	hcontortus_2_chr5_Celeg_TT	28376108	28397472	502.2	360
EOG091H0306	Complete	hcontortus_6_chrX_Celeg_Ta	10599638	10638526	438.6	322
EOG091H0315	Complete	hcontortus_4_chr1_Celeg_TT	39816869	39827541	449.9	342
EOG091H031Y	Complete	hcontortus_5_chr3_Celeg_TT	5117771	5127259	312.9	301
EOG091H032B	Complete	hcontortus_6_chrX_Celeg_Ta	3674780	3678988	710.4	363
EOG091H032X	Complete	hcontortus_5_chr3_Celeg_TT	2054671	2059019	577.9	309
EOG091H0338	Complete	hcontortus_5_chr3_Celeg_TT	8318421	8323603	498.0	348
EOG091H033A	Complete	hcontortus_3_chr2_Celeg_TT	1517803	1521779	672.4	348
EOG091H033H	Complete	hcontortus_5_chr3_Celeg_TT	6794463	6797473	351.1	218
EOG091H033Y	Complete	hcontortus_5_chr3_Celeg_TT	15139025	15143403	530.5	320
EOG091H034Q	Complete	hcontortus_1_chr4_Celeg_TT	13737046	13744590	698.6	383
EOG091H034R	Fragmented	hcontortus_4_chr1_Celeg_TT	25467099	25481300	511.9	371
EOG091H0352	Fragmented	hcontortus_5_chr3_Celeg_TT	5143180	5146562	367.9	344
EOG091H0357	Complete	hcontortus_2_chr5_Celeg_TT	38408922	38422230	614.2	360
EOG091H0362	Complete	hcontortus_4_chr1_Celeg_TT	5076295	5086649	191.2	199
EOG091H0365	Complete	hcontortus_3_chr2_Celeg_TT	3626893	3631797	679.3	396
EOG091H036I	Complete	hcontortus_2_chr5_Celeg_TT	34694846	34698410	890.0	401
EOG091H036T	Complete	hcontortus_4_chr1_Celeg_TT	39839824	39844770	269.5	260
EOG091H037A	Fragmented	hcontortus_4_chr1_Celeg_TT	28772246	28778196	458.1	344
EOG091H037R	Complete	hcontortus_1_chr4_Celeg_TT	37440441	37443615	343.3	324
EOG091H0387	Complete	hcontortus_3_chr2_Celeg_TT	27496763	27498428	681.2	325
EOG091H038Z	Complete	hcontortus_3_chr2_Celeg_TT	11098694	11102160	667.6	457
EOG091H0395	Complete	hcontortus_3_chr2_Celeg_TT	2965806	2978762	411.5	290
EOG091H039M	Complete	hcontortus_2_chr5_Celeg_TT	35692571	35698459	810.9	398
EOG091H039O	Missing
EOG091H039S	Complete	hcontortus_6_chrX_Celeg_Ta	11208859	11259582	285.0	225
EOG091H03A1	Complete	hcontortus_1_chr4_Celeg_TT	2812660	2814805	671.0	437
EOG091H03AL	Complete	hcontortus_3_chr2_Celeg_TT	42308914	42313366	691.9	333
EOG091H03AR	Complete	hcontortus_6_chrX_Celeg_Ta	5694686	5702410	589.0	327
EOG091H03AV	Complete	hcontortus_3_chr2_Celeg_TT	5761217	5768636	620.9	299
EOG091H03B0	Fragmented	hcontortus_4_chr1_Celeg_TT	12236104	12248867	669.3	354
EOG091H03B2	Complete	hcontortus_5_chr3_Celeg_TT	10267134	10272058	492.7	379
EOG091H03B5	Missing
EOG091H03BE	Fragmented	hcontortus_1_chr4_Celeg_TT	23603152	23611577	295.1	307
EOG091H03CT	Complete	hcontortus_5_chr3_Celeg_TT	32047186	32050710	630.0	322
EOG091H03CU	Complete	hcontortus_3_chr2_Celeg_TT	18548642	18552691	621.6	381
EOG091H03D7	Complete	hcontortus_2_chr5_Celeg_TT	524777	539735	330.5	218
EOG091H03DA	Complete	hcontortus_1_chr4_Celeg_TT	2129409	2132842	571.0	310
EOG091H03DJ	Missing
EOG091H03DO	Complete	hcontortus_2_chr5_Celeg_TT	28613159	28619976	551.8	360
EOG091H03EM	Complete	hcontortus_5_chr3_Celeg_TT	17700645	17705099	519.3	391
EOG091H03FB	Complete	hcontortus_2_chr5_Celeg_TT	30077725	30087363	340.1	336
EOG091H03FE	Missing
EOG091H03FF	Complete	hcontortus_5_chr3_Celeg_TT	27299317	27308971	498.3	335
EOG091H03FO	Complete	hcontortus_3_chr2_Celeg_TT	17015016	17023585	567.0	336
EOG091H03FW	Complete	hcontortus_4_chr1_Celeg_TT	28186700	28191668	622.0	357
EOG091H03GI	Complete	hcontortus_4_chr1_Celeg_TT	34883736	34896884	366.0	327
EOG091H03GZ	Complete	hcontortus_1_chr4_Celeg_TT	22703197	22708169	124.6	246
EOG091H03HK	Complete	hcontortus_5_chr3_Celeg_TT	3886364	3891383	638.1	444
EOG091H03HT	Complete	hcontortus_3_chr2_Celeg_TT	2767082	2775986	483.8	320
EOG091H03I3	Complete	hcontortus_5_chr3_Celeg_TT	1560391	1561335	187.2	95
EOG091H03IC	Missing
EOG091H03IE	Complete	hcontortus_3_chr2_Celeg_TT	40979547	40990741	579.7	485
EOG091H03IS	Complete	hcontortus_3_chr2_Celeg_TT	341412	345692	253.5	186
EOG091H03J4	Complete	hcontortus_7_chrX_Celeg_Tb	10797030	10806369	756.0	373
EOG091H03JG	Complete	hcontortus_3_chr2_Celeg_TT	29668909	29672407	341.2	189
EOG091H03JP	Complete	hcontortus_3_chr2_Celeg_TT	41139780	41144408	506.4	277
EOG091H03KF	Complete	hcontortus_2_chr5_Celeg_TT	36801401	36807515	222.9	280
EOG091H03KM	Complete	hcontortus_1_chr4_Celeg_TT	36918127	36923233	593.4	391
EOG091H03L0	Complete	hcontortus_2_chr5_Celeg_TT	12326013	12329331	457.2	253
EOG091H03LM	Fragmented	hcontortus_5_chr3_Celeg_TT	1117516	1119520	434.9	327
EOG091H03LO	Complete	hcontortus_3_chr2_Celeg_TT	22614050	22624638	434.3	320
EOG091H03LP	Complete	hcontortus_4_chr1_Celeg_TT	22061584	22066478	496.9	303
EOG091H03LV	Fragmented	hcontortus_3_chr2_Celeg_TT	28553225	28571631	484.4	337
EOG091H03NW	Complete	hcontortus_6_chrX_Celeg_Ta	5420296	5427251	533.7	367
EOG091H03OC	Duplicated	hcontortus_6_chrX_Celeg_Ta	3782726	3785837	711.0	384
EOG091H03OC	Duplicated	hcontortus_6_chrX_Celeg_Ta	3788276	3790750	684.2	384
EOG091H03OM	Complete	hcontortus_4_chr1_Celeg_TT	44065293	44070565	534.6	295
EOG091H03OO	Complete	hcontortus_4_chr1_Celeg_TT	10144353	10149887	359.7	239
EOG091H03PC	Complete	hcontortus_2_chr5_Celeg_TT	47245445	47248499	367.2	339
EOG091H03PU	Complete	hcontortus_2_chr5_Celeg_TT	42963050	42969687	716.3	511
EOG091H03PX	Complete	hcontortus_7_chrX_Celeg_Tb	9030547	9033338	259.1	164
EOG091H03Q1	Complete	hcontortus_7_chrX_Celeg_Tb	2586353	2589780	602.6	292
EOG091H03QK	Complete	hcontortus_5_chr3_Celeg_TT	9788166	9794564	555.8	347
EOG091H03QW	Complete	hcontortus_4_chr1_Celeg_TT	33926994	33932377	485.0	309
EOG091H03QZ	Complete	hcontortus_5_chr3_Celeg_TT	35722376	35725080	738.9	389
EOG091H03RO	Complete	hcontortus_4_chr1_Celeg_TT	24428102	24439065	565.9	337
EOG091H03S3	Complete	hcontortus_3_chr2_Celeg_TT	37356414	37359283	540.6	353
EOG091H03S6	Complete	hcontortus_1_chr4_Celeg_TT	8405180	8409213	492.5	332
EOG091H03SV	Complete	hcontortus_5_chr3_Celeg_TT	31100258	31105642	568.4	290
EOG091H03T8	Complete	hcontortus_2_chr5_Celeg_TT	38615496	38621669	474.4	296
EOG091H03TK	Complete	hcontortus_6_chrX_Celeg_Ta	20403027	20443980	374.2	210
EOG091H03TP	Complete	hcontortus_2_chr5_Celeg_TT	40034858	40041862	677.8	323
EOG091H03TQ	Complete	hcontortus_5_chr3_Celeg_TT	4895311	4897309	581.9	322
EOG091H03TW	Fragmented	hcontortus_4_chr1_Celeg_TT	21420772	21433973	290.7	211
EOG091H03TZ	Complete	hcontortus_4_chr1_Celeg_TT	42114032	42121457	175.5	228
EOG091H03U2	Complete	hcontortus_3_chr2_Celeg_TT	8308967	8314911	517.9	344
EOG091H03UM	Complete	hcontortus_5_chr3_Celeg_TT	29060518	29064542	351.0	319
EOG091H03UP	Fragmented	hcontortus_5_chr3_Celeg_TT	32034242	32037028	426.9	279
EOG091H03UR	Fragmented	hcontortus_4_chr1_Celeg_TT	41971789	41976781	305.9	222
EOG091H03VF	Complete	hcontortus_4_chr1_Celeg_TT	43278307	43287565	650.3	306
EOG091H03VV	Fragmented	hcontortus_3_chr2_Celeg_TT	7197917	7201612	357.1	281
EOG091H03W7	Complete	hcontortus_1_chr4_Celeg_TT	14913012	14923042	553.9	325
EOG091H03W9	Complete	hcontortus_5_chr3_Celeg_TT	3015785	3021859	626.0	340
EOG091H03WD	Complete	hcontortus_4_chr1_Celeg_TT	23053228	23060392	637.9	328
EOG091H03WJ	Complete	hcontortus_4_chr1_Celeg_TT	7795955	7812396	383.9	437
EOG091H03WO	Complete	hcontortus_4_chr1_Celeg_TT	28799362	28801516	557.4	261
EOG091H03WS	Complete	hcontortus_4_chr1_Celeg_TT	22952406	22963124	389.6	351
EOG091H03WV	Complete	hcontortus_6_chrX_Celeg_Ta	7064164	7072988	571.3	317
EOG091H03WX	Complete	hcontortus_3_chr2_Celeg_TT	27838073	27846437	402.7	289
EOG091H03XH	Complete	hcontortus_4_chr1_Celeg_TT	17456100	17465182	286.1	212
EOG091H03XL	Missing
EOG091H03XM	Complete	hcontortus_3_chr2_Celeg_TT	38468250	38471588	448.6	303
EOG091H03XY	Complete	hcontortus_4_chr1_Celeg_TT	3906142	3913271	555.9	308
EOG091H03XZ	Complete	hcontortus_3_chr2_Celeg_TT	29756180	29762254	485.2	298
EOG091H03Y3	Complete	hcontortus_1_chr4_Celeg_TT	21552307	21555390	642.0	305
EOG091H03Y6	Complete	hcontortus_3_chr2_Celeg_TT	5275674	5283200	686.2	291
EOG091H03YO	Complete	hcontortus_2_chr5_Celeg_TT	37538336	37543020	294.5	515
EOG091H03YU	Complete	hcontortus_4_chr1_Celeg_TT	20286213	20296428	536.8	466
EOG091H03Z1	Complete	hcontortus_5_chr3_Celeg_TT	12631826	12642433	720.2	402
EOG091H03ZG	Complete	hcontortus_3_chr2_Celeg_TT	13858645	13863102	454.9	333
EOG091H03ZH	Fragmented	hcontortus_1_chr4_Celeg_TT	46828672	46833463	258.1	236
EOG091H03ZJ	Complete	hcontortus_5_chr3_Celeg_TT	35013498	35021622	443.6	291
EOG091H03ZL	Complete	hcontortus_2_chr5_Celeg_TT	39854713	39858021	230.7	224
EOG091H03ZT	Complete	hcontortus_4_chr1_Celeg_TT	31350100	31353148	557.8	296
EOG091H03ZU	Complete	hcontortus_2_chr5_Celeg_TT	19647848	19653542	644.7	316
EOG091H040C	Missing
EOG091H040D	Complete	hcontortus_3_chr2_Celeg_TT	39580485	39585924	355.3	223
EOG091H040I	Complete	hcontortus_2_chr5_Celeg_TT	12301482	12311933	407.6	253
EOG091H040W	Complete	hcontortus_1_chr4_Celeg_TT	12592219	12601301	341.9	291
EOG091H041E	Duplicated	hcontortus_2_chr5_Celeg_TT	42660278	42676587	690.7	295
EOG091H041E	Duplicated	hcontortus_5_chr3_Celeg_TT	30197713	30201441	616.4	273
EOG091H041T	Complete	hcontortus_5_chr3_Celeg_TT	5596578	5600826	473.7	338
EOG091H042A	Complete	hcontortus_5_chr3_Celeg_TT	13317701	13335041	285.2	159
EOG091H0431	Complete	hcontortus_6_chrX_Celeg_Ta	810802	818075	504.8	296
EOG091H0433	Missing
EOG091H0440	Complete	hcontortus_2_chr5_Celeg_TT	13120393	13127129	634.0	338
EOG091H044G	Fragmented	hcontortus_5_chr3_Celeg_TT	25727493	25734226	382.2	259
EOG091H044L	Complete	hcontortus_5_chr3_Celeg_TT	10912789	10917967	557.4	285
EOG091H044T	Complete	hcontortus_1_chr4_Celeg_TT	21465993	21475836	479.0	377
EOG091H044U	Complete	hcontortus_3_chr2_Celeg_TT	39947948	39948917	150.3	132
EOG091H045E	Complete	hcontortus_6_chrX_Celeg_Ta	6864254	6877982	393.5	392
EOG091H045J	Complete	hcontortus_5_chr3_Celeg_TT	19471620	19502267	584.6	275
EOG091H045Z	Complete	hcontortus_5_chr3_Celeg_TT	18890963	18898622	373.0	271
EOG091H0460	Complete	hcontortus_4_chr1_Celeg_TT	40516633	40519438	591.0	314
EOG091H0464	Complete	hcontortus_1_chr4_Celeg_TT	11662042	11663546	524.2	290
EOG091H047D	Complete	hcontortus_3_chr2_Celeg_TT	10703500	10706121	456.7	344
EOG091H047Z	Fragmented	hcontortus_2_chr5_Celeg_TT	2044916	2050306	372.3	297
EOG091H0480	Complete	hcontortus_4_chr1_Celeg_TT	9941910	9944388	177.8	256
EOG091H048E	Complete	hcontortus_4_chr1_Celeg_TT	34996045	35004889	225.2	222
EOG091H048H	Complete	hcontortus_1_chr4_Celeg_TT	44165919	44168772	505.8	303
EOG091H0491	Complete	hcontortus_1_chr4_Celeg_TT	15086500	15090538	510.9	268
EOG091H0499	Complete	hcontortus_1_chr4_Celeg_TT	48864909	48880617	596.8	289
EOG091H049M	Complete	hcontortus_4_chr1_Celeg_TT	1905975	1912176	398.7	282
EOG091H04A1	Complete	hcontortus_4_chr1_Celeg_TT	29400956	29406490	426.3	288
EOG091H04AC	Complete	hcontortus_7_chrX_Celeg_Tb	9342960	9355578	451.6	358
EOG091H04AQ	Missing
EOG091H04B8	Complete	hcontortus_7_chrX_Celeg_Tb	1908087	1916982	471.4	423
EOG091H04C4	Fragmented	hcontortus_1_chr4_Celeg_TT	51677376	51685499	408.3	210
EOG091H04CB	Complete	hcontortus_7_chrX_Celeg_Tb	3824835	3828899	473.3	288
EOG091H04CY	Complete	hcontortus_4_chr1_Celeg_TT	25453894	25459930	347.9	376
EOG091H04CZ	Complete	hcontortus_1_chr4_Celeg_TT	29099163	29104688	583.3	310
EOG091H04D0	Complete	hcontortus_3_chr2_Celeg_TT	12462313	12470707	402.2	260
EOG091H04D3	Complete	hcontortus_1_chr4_Celeg_TT	10940585	10966322	377.3	380
EOG091H04EF	Complete	hcontortus_3_chr2_Celeg_TT	45116344	45122863	450.5	269
EOG091H04F1	Fragmented	hcontortus_3_chr2_Celeg_TT	44983983	44998384	459.3	370
EOG091H04FI	Missing
EOG091H04G3	Complete	hcontortus_1_chr4_Celeg_TT	49592032	49596746	362.7	225
EOG091H04G8	Complete	hcontortus_2_chr5_Celeg_TT	42959197	42962331	403.1	281
EOG091H04GH	Complete	hcontortus_7_chrX_Celeg_Tb	7554608	7558708	514.2	267
EOG091H04HP	Complete	hcontortus_4_chr1_Celeg_TT	29427109	29434179	579.5	305
EOG091H04KS	Complete	hcontortus_1_chr4_Celeg_TT	51687224	51692138	279.7	292
EOG091H04L1	Complete	hcontortus_4_chr1_Celeg_TT	14522983	14531597	402.5	195
EOG091H04M5	Complete	hcontortus_4_chr1_Celeg_TT	39956154	39961210	240.8	197
EOG091H04MM	Complete	hcontortus_3_chr2_Celeg_TT	25838409	25845846	574.3	458
EOG091H04MR	Complete	hcontortus_4_chr1_Celeg_TT	14583280	14591927	475.8	321
EOG091H04MS	Complete	hcontortus_4_chr1_Celeg_TT	13442992	13446686	594.8	317
EOG091H04MX	Complete	hcontortus_5_chr3_Celeg_TT	22652723	22655974	462.2	236
EOG091H04OV	Complete	hcontortus_5_chr3_Celeg_TT	2068048	2073976	643.2	283
EOG091H04P1	Complete	hcontortus_2_chr5_Celeg_TT	43671300	43675638	452.6	305
EOG091H04P2	Complete	hcontortus_1_chr4_Celeg_TT	49003418	49007560	315.1	183
EOG091H04P8	Complete	hcontortus_3_chr2_Celeg_TT	6007697	6014136	369.5	292
EOG091H04PD	Duplicated	hcontortus_2_chr5_Celeg_TT	41900711	41904659	580.6	302
