EOG091H03TP	Complete	scaffold15079	35211	46479	512.4	311
EOG091H03TQ	Fragmented	scaffold2558	44762	50179	516.8	295
EOG091H03TW	Complete	scaffold13826	40374	43692	443.6	363
EOG091H03TZ	Complete	scaffold6568	31063	40517	166.7	188
EOG091H03U2	Fragmented	C469513	12618	19708	516.3	341
EOG091H03UM	Missing
EOG091H03UP	Complete	scaffold15917	9097	19811	489.3	306
EOG091H03UR	Complete	C460065	3743	9999	309.0	319
EOG091H03VF	Missing
EOG091H03VV	Complete	scaffold11300	108302	112430	414.0	343
EOG091H03W7	Fragmented	scaffold9724	13512	15552	197.9	142
EOG091H03W9	Fragmented	scaffold14608	10726	17872	441.0	260
EOG091H03WD	Complete	scaffold11061	43497	55208	386.4	260
EOG091H03WJ	Complete	scaffold12884	33720	39050	416.8	321
EOG091H03WO	Fragmented	scaffold10657	18081	19042	396.2	180
EOG091H03WS	Fragmented	scaffold15923	1895	8570	325.2	303
EOG091H03WV	Missing
EOG091H03WX	Complete	scaffold15851	95645	104849	375.2	277
EOG091H03XH	Complete	scaffold3682	40008	50515	298.3	240
EOG091H03XL	Complete	C471539	37107	53071	391.0	186
EOG091H03XM	Missing
EOG091H03XY	Fragmented	scaffold861	78963	86974	398.7	245
EOG091H03XZ	Complete	scaffold6069	8356	17140	500.6	308
EOG091H03Y3	Complete	scaffold8040	49983	55350	641.6	305
EOG091H03Y6	Complete	scaffold765	17329	28076	685.0	291
EOG091H03YO	Missing
EOG091H03YU	Complete	scaffold12019	6277	16505	499.4	420
EOG091H03Z1	Complete	scaffold2474	7315	14439	646.0	331
EOG091H03ZG	Complete	scaffold19053	39764	41778	279.3	237
EOG091H03ZH	Missing
EOG091H03ZJ	Duplicated	scaffold8514	35572	42066	363.9	284
EOG091H03ZJ	Duplicated	scaffold8755	6666	15315	365.9	264
EOG091H03ZL	Missing
EOG091H03ZT	Complete	scaffold526	15293	19527	519.5	274
EOG091H03ZU	Complete	scaffold7305	66259	70829	575.2	279
EOG091H040C	Missing
EOG091H040D	Complete	scaffold10253	39886	44559	357.5	258
EOG091H040I	Missing
EOG091H040W	Missing
EOG091H041E	Duplicated	scaffold15851	216177	226786	481.8	270
EOG091H041E	Duplicated	scaffold2332	1	6885	558.1	241
EOG091H041T	Fragmented	scaffold10878	57680	66681	451.4	267
EOG091H042A	Missing
EOG091H0431	Missing
EOG091H0433	Missing
EOG091H0440	Complete	C467279	15941	32046	519.5	335
EOG091H044G	Complete	scaffold11947	44284	46642	381.5	272
EOG091H044L	Missing
EOG091H044T	Complete	scaffold7443	10324	18011	489.3	389
EOG091H044U	Complete	scaffold3549	39583	40478	150.3	132
EOG091H045E	Missing
EOG091H045J	Complete	scaffold11093	47256	55654	306.3	271
EOG091H045Z	Fragmented	scaffold9071	105512	107173	421.8	178
EOG091H0460	Missing
EOG091H0464	Missing
EOG091H047D	Duplicated	scaffold13305	5876	10982	430.8	302
EOG091H047D	Duplicated	scaffold1498	2786	5622	399.2	373
EOG091H047Z	Missing
EOG091H0480	Missing
EOG091H048E	Complete	scaffold13722	44785	50882	159.1	176
EOG091H048H	Complete	scaffold19685	56296	58263	360.6	232
EOG091H0491	Complete	C463315	1056	6387	451.7	253
EOG091H0499	Complete	scaffold17761	32766	50150	596.9	289
EOG091H049M	Missing
EOG091H04A1	Complete	scaffold14495	83567	91321	432.9	290
EOG091H04AC	Missing
EOG091H04AQ	Fragmented	scaffold3887	29154	40743	138.8	135
EOG091H04B8	Missing
EOG091H04C4	Fragmented	scaffold1776	49118	57388	407.3	206
EOG091H04CB	Duplicated	scaffold2541	27707	34823	453.1	284
EOG091H04CB	Duplicated	scaffold2541	37042	42933	459.6	313
EOG091H04CY	Complete	scaffold899	546	10380	342.6	403
EOG091H04CZ	Complete	scaffold11335	21408	28341	583.3	309
EOG091H04D0	Complete	C468663	1	8425	250.6	244
EOG091H04D3	Complete	scaffold12978	127652	131589	402.8	288
EOG091H04EF	Missing
EOG091H04F1	Missing
EOG091H04FI	Missing
EOG091H04G3	Complete	C464909	3716	9276	365.5	280
EOG091H04G8	Fragmented	scaffold4195	40207	44115	392.5	277
EOG091H04GH	Fragmented	C463269	11260	19458	456.0	228
EOG091H04HP	Fragmented	scaffold19391	73154	75821	304.2	170
EOG091H04KS	Complete	scaffold1776	40142	47726	301.9	296
EOG091H04L1	Complete	C472267	128204	138006	404.7	250
EOG091H04M5	Complete	scaffold15394	49523	58669	298.8	262
EOG091H04MM	Missing
EOG091H04MR	Fragmented	scaffold17312	2726	8001	433.4	303
EOG091H04MS	Complete	scaffold1954	12783	18031	594.8	315
EOG091H04MX	Complete	scaffold9336	21731	25968	308.6	162
EOG091H04OV	Complete	scaffold4029	2576	8334	482.1	227
EOG091H04P1	Complete	scaffold6225	28380	36052	450.2	305
EOG091H04P2	Duplicated	scaffold18903	8956	14605	264.4	175
EOG091H04P2	Duplicated	scaffold3018	61821	65963	281.1	189
EOG091H04P8	Complete	scaffold19639	37700	45276	354.8	280
EOG091H04PD	Complete	scaffold5314	140074	149802	571.0	302
EOG091H04PN	Complete	scaffold18711	40371	47986	349.9	238
EOG091H04Q2	Missing
EOG091H04Q6	Complete	scaffold4377	11233	21112	331.6	365
EOG091H04QD	Complete	C448151	1	3544	490.3	242
EOG091H04RD	Fragmented	C467321	1238	3460	269.2	152
EOG091H04RG	Missing
EOG091H04RZ	Missing
EOG091H04T9	Complete	scaffold1236	28288	37572	440.9	288
EOG091H04TX	Complete	C468791	17927	24671	370.1	256
EOG091H04U8	Complete	scaffold10887	1517	6155	341.8	279
EOG091H04UR	Complete	scaffold17227	9751	13165	605.9	334
EOG091H04VY	Missing
EOG091H04WQ	Complete	scaffold15303	166168	170241	224.6	172
EOG091H04X6	Complete	scaffold3941	50571	55645	322.1	181
EOG091H04XC	Fragmented	scaffold19106	49811	60860	396.1	176
EOG091H04XH	Complete	C452825	3767	6855	421.4	256
EOG091H04XZ	Missing
EOG091H04Y6	Missing
EOG091H04YC	Complete	C467437	6148	13192	247.6	315
EOG091H04YN	Missing
EOG091H04ZK	Complete	scaffold16944	1	9885	389.2	262
EOG091H04ZT	Complete	scaffold1475	27357	37214	192.0	204
EOG091H050B	Complete	scaffold1499	14690	19744	534.0	313
EOG091H050D	Missing
EOG091H050V	Missing
EOG091H050X	Complete	C461143	1	5415	360.0	440
EOG091H051E	Complete	scaffold11335	40985	46683	167.4	226
EOG091H051G	Complete	scaffold6377	57920	64355	136.5	168
EOG091H0526	Missing
EOG091H0538	Missing
EOG091H0539	Complete	scaffold18905	43842	53463	460.3	292
EOG091H053G	Complete	scaffold17753	7990	11858	320.1	166
EOG091H0542	Complete	scaffold14938	36160	40809	487.8	294
EOG091H054R	Duplicated	scaffold3713	66	2240	397.3	251
EOG091H054R	Duplicated	scaffold495	33485	37642	387.7	245
EOG091H054R	Duplicated	scaffold495	40276	44264	376.8	251
EOG091H054Y	Complete	scaffold2558	37608	41361	555.6	269
EOG091H0556	Complete	scaffold19098	22318	25836	500.5	281
EOG091H055B	Complete	scaffold17623	8837	18646	286.4	282
EOG091H055C	Complete	scaffold19276	35384	44968	487.5	294
EOG091H055R	Fragmented	scaffold927	18162	25420	292.0	230
EOG091H056A	Complete	scaffold11025	24685	29244	445.0	303
EOG091H056M	Complete	C469551	35877	38697	289.8	207
EOG091H056U	Complete	C471273	11799	16058	496.0	265
EOG091H057H	Missing
EOG091H057P	Missing
EOG091H057W	Missing
EOG091H058F	Complete	C470961	54895	66393	205.3	207
EOG091H0596	Duplicated	scaffold17322	12045	24998	407.7	259
EOG091H0596	Duplicated	scaffold18362	35215	43164	461.5	274
EOG091H059E	Complete	scaffold6573	106	2886	294.2	261
EOG091H059F	Missing
EOG091H05AN	Complete	scaffold1250	51052	59457	374.4	222
EOG091H05BA	Complete	scaffold18623	1196	14330	277.7	193
EOG091H05BO	Complete	scaffold6718	621	5156	534.2	348
EOG091H05BW	Missing
EOG091H05C4	Complete	scaffold4662	11294	23108	229.3	199
EOG091H05CW	Complete	scaffold13649	36163	47211	469.3	257
EOG091H05E4	Fragmented	scaffold9899	225147	232463	234.2	177
EOG091H05EN	Complete	scaffold5611	45856	53205	105.0	128
EOG091H05ET	Missing
EOG091H05F5	Fragmented	scaffold895	3464	5986	148.5	218
EOG091H05FG	Complete	scaffold3177	20146	22102	260.5	214
EOG091H05FT	Missing
EOG091H05FU	Complete	scaffold3218	3077	11615	260.3	191
EOG091H05FV	Missing
EOG091H05H5	Duplicated	C468583	21917	25591	298.2	240
EOG091H05H5	Duplicated	scaffold13385	7290	10844	298.7	242
EOG091H05H6	Complete	scaffold12232	95600	103001	456.0	246
EOG091H05HQ	Complete	scaffold16495	1146	8260	343.7	249
EOG091H05HW	Complete	scaffold19704	88134	92698	350.9	262
EOG091H05HY	Complete	scaffold9458	75966	85324	421.3	306
EOG091H05I4	Missing
EOG091H05I8	Complete	scaffold3043	111099	114517	494.8	252
EOG091H05II	Complete	scaffold3068	142460	153924	228.6	199
EOG091H05IK	Fragmented	scaffold14538	65868	76975	445.8	262
EOG091H05J3	Complete	scaffold17001	23752	31496	192.5	311
EOG091H05JJ	Missing
EOG091H05K1	Complete	scaffold3334	50071	57232	436.2	255
EOG091H05KP	Missing
EOG091H05KS	Complete	C472203	6358	25488	409.2	310
EOG091H05L2	Complete	scaffold2034	32770	38948	381.8	408
EOG091H05LD	Complete	scaffold9440	32716	41584	278.5	166
EOG091H05LE	Complete	C451143	1566	4130	204.7	172
EOG091H05M3	Complete	scaffold10519	18152	22290	465.0	248
EOG091H05MH	Complete	scaffold14146	12990	21264	287.3	196
EOG091H05NI	Duplicated	C455075	166	6633	395.5	209
EOG091H05NI	Duplicated	scaffold7678	37123	41323	365.1	231
EOG091H05NJ	Missing
EOG091H05OT	Complete	scaffold9954	31959	39149	539.1	269
EOG091H05P6	Complete	scaffold19690	17268	35208	274.0	217
EOG091H05PJ	Complete	scaffold3310	533	7325	396.3	300
EOG091H05PM	Missing
EOG091H05Q3	Complete	C471137	40704	66592	393.4	264
EOG091H05Q7	Complete	scaffold6219	21261	26069	300.2	188
EOG091H05QG	Complete	scaffold19575	30557	33811	204.0	216
EOG091H05RZ	Complete	scaffold8442	65753	74391	413.4	303
EOG091H05S1	Missing
EOG091H05SJ	Complete	C470705	49596	56063	313.3	278
EOG091H05SN	Complete	scaffold15069	58416	67520	293.2	217
EOG091H05TP	Complete	C471921	53761	61305	403.1	215
EOG091H05UG	Complete	scaffold13368	54819	57777	237.4	234
EOG091H05UV	Fragmented	scaffold17222	21686	28554	163.6	152
EOG091H05VE	Complete	scaffold16437	76	5360	418.8	266
EOG091H05VK	Complete	scaffold1735	32867	39592	297.7	187
EOG091H05WA	Complete	scaffold13110	50697	62055	283.9	273
EOG091H05WB	Missing
EOG091H05XE	Complete	scaffold19226	67892	69162	534.7	266
EOG091H05XG	Missing
EOG091H05Y2	Complete	scaffold6536	38594	48002	202.1	159
EOG091H05YE	Complete	C470901	14431	21967	342.0	199
EOG091H05YP	Complete	scaffold6634	13736	16264	296.4	210
EOG091H05ZX	Missing
EOG091H060B	Missing
EOG091H0625	Missing
EOG091H0639	Complete	scaffold6742	41725	49827	173.6	221
EOG091H0641	Missing
EOG091H064Q	Complete	scaffold12767	104630	108572	531.0	326
EOG091H064T	Complete	scaffold15257	96221	110089	409.6	357
EOG091H0654	Complete	scaffold6394	145038	150097	331.6	324
EOG091H065E	Complete	C472269	44911	48589	428.0	242
EOG091H065N	Fragmented	C471273	10045	18831	305.4	204
EOG091H065R	Missing
EOG091H066S	Complete	scaffold19548	7637	15445	331.8	228
EOG091H0684	Missing
EOG091H068Q	Missing
EOG091H068R	Missing
EOG091H068W	Complete	scaffold6028	23297	36299	312.7	243
EOG091H0695	Missing
EOG091H069L	Duplicated	scaffold16924	10919	12606	171.6	136
EOG091H069L	Duplicated	scaffold16924	6819	10643	186.2	172
EOG091H06B0	Complete	C472099	106601	113209	170.7	234
EOG091H06CG	Complete	scaffold15472	45636	55110	256.8	211
EOG091H06E3	Complete	scaffold19638	30690	33933	222.2	192
EOG091H06E8	Missing
EOG091H06EG	Missing
EOG091H06F0	Duplicated	scaffold11765	11392	17786	366.0	202
EOG091H06F0	Duplicated	scaffold18838	56	3346	367.8	202
EOG091H06FU	Complete	scaffold17120	7359	15189	337.8	186
EOG091H06GG	Complete	scaffold17141	4632	8395	526.9	254
EOG091H06GW	Complete	scaffold2149	29164	31818	304.5	229
EOG091H06HP	Missing
EOG091H06I5	Fragmented	C458281	4626	11200	418.6	212
EOG091H06IH	Missing
EOG091H06IK	Missing
EOG091H06IL	Missing
EOG091H06J8	Complete	scaffold2811	40469	47742	255.0	173
EOG091H06JZ	Complete	scaffold14347	33867	44779	252.6	212
EOG091H06K4	Missing
EOG091H06K6	Complete	scaffold6069	4117	8277	285.5	227
EOG091H06LC	Complete	scaffold11025	11132	21256	184.6	176
EOG091H06M0	Missing
EOG091H06MW	Complete	scaffold16739	99	12439	164.5	148
EOG091H06MX	Complete	scaffold19290	4825	11655	322.7	541
EOG091H06N7	Missing
EOG091H06NT	Fragmented	C470151	33244	41749	156.4	182
EOG091H06NY	Missing
EOG091H06O1	Complete	scaffold4315	20949	26810	427.1	281
EOG091H06OZ	Complete	scaffold1245	18000	20144	261.2	242
EOG091H06P4	Missing
EOG091H06RT	Complete	scaffold4500	54903	56227	256.3	212
EOG091H06RV	Complete	scaffold839	16655	26641	309.7	172
EOG091H06SD	Complete	scaffold12715	19371	27539	257.6	187
EOG091H06SS	Complete	scaffold12978	134858	145715	269.9	227
EOG091H06TA	Missing
EOG091H06U3	Complete	scaffold8605	18400	22644	250.1	141
EOG091H06VU	Fragmented	scaffold4555	8278	18285	312.9	188
EOG091H06W9	Missing
EOG091H06WU	Complete	scaffold6904	79547	83123	438.6	214
EOG091H06XM	Missing
EOG091H06XQ	Missing
EOG091H06Y7	Complete	scaffold7532	11568	18286	345.4	173
EOG091H070B	Complete	scaffold1688	35166	41077	425.0	189
EOG091H070G	Complete	C467905	28584	35435	309.8	209
EOG091H070S	Missing
EOG091H0713	Missing
EOG091H0717	Complete	scaffold19136	1568	7425	286.0	179
EOG091H071D	Complete	scaffold3539	51386	55615	422.2	197
EOG091H071R	Complete	scaffold10012	33054	37924	240.2	203
EOG091H072K	Fragmented	scaffold2070	7374	18449	206.0	256
EOG091H072Q	Missing
EOG091H0730	Fragmented	C459725	7054	12965	229.7	165
EOG091H073T	Complete	scaffold19516	13528	20556	206.3	170
EOG091H074D	Duplicated	scaffold11680	45142	55051	236.2	190
EOG091H074D	Duplicated	scaffold19414	28575	39001	263.9	159
EOG091H074S	Fragmented	scaffold2175	13423	20999	122.2	104
EOG091H0759	Missing
EOG091H075U	Fragmented	scaffold17222	108237	116079	302.5	203
EOG091H075Z	Missing
EOG091H076A	Fragmented	scaffold18785	51977	57845	102.3	86
EOG091H076I	Complete	scaffold2745	23914	27442	297.8	202
EOG091H077O	Complete	scaffold7493	54335	63811	251.9	213
EOG091H078C	Missing
EOG091H0792	Complete	scaffold2902	222420	234438	280.4	165
EOG091H079E	Complete	scaffold10118	7379	9607	360.1	209
EOG091H079J	Complete	scaffold11969	13020	17718	208.2	210
EOG091H079M	Missing
EOG091H079Q	Complete	scaffold12884	9225	17313	298.6	282
EOG091H07A3	Complete	scaffold15282	226	2882	217.2	197
EOG091H07A9	Complete	scaffold19414	5899	11203	305.6	173
EOG091H07B0	Missing
EOG091H07BC	Fragmented	scaffold1746	131760	137544	337.0	189
EOG091H07C6	Complete	scaffold1151	26979	34237	263.0	172
EOG091H07CB	Fragmented	scaffold1954	4161	8050	171.6	138
EOG091H07CQ	Missing
EOG091H07CW	Missing
EOG091H07D4	Missing
EOG091H07D8	Fragmented	scaffold13920	55685	58055	308.8	167
EOG091H07DH	Complete	C471659	9777	15591	313.0	168
EOG091H07DI	Duplicated	scaffold18418	32939	38267	244.4	155
EOG091H07DI	Duplicated	scaffold5909	106008	116377	274.2	165
EOG091H07DQ	Complete	scaffold18755	50879	52753	294.0	173
EOG091H07DW	Missing
EOG091H07E3	Fragmented	scaffold823	32	5328	136.3	119
EOG091H07EW	Missing
EOG091H07EX	Complete	scaffold5147	3986	13935	391.9	195
EOG091H07FE	Complete	scaffold3813	17112	24236	300.4	292
EOG091H07FF	Complete	scaffold8526	13014	15481	328.3	183
EOG091H07GQ	Complete	scaffold13597	26407	30725	300.7	247
EOG091H07GY	Missing
EOG091H07HG	Complete	C466049	14049	16033	155.1	125
EOG091H07IQ	Complete	scaffold12887	10742	12498	264.9	133
EOG091H07K5	Missing
EOG091H07K7	Missing
EOG091H07KS	Complete	scaffold9649	10172	20531	194.0	152
EOG091H07LN	Missing
EOG091H07LU	Missing
EOG091H07N1	Complete	scaffold11165	8348	16882	178.8	191
EOG091H07O3	Complete	scaffold10519	41144	44466	292.5	168
EOG091H07OF	Complete	scaffold5334	79054	82902	216.3	167
EOG091H07OL	Complete	scaffold7150	20056	26117	283.1	210
EOG091H07PB	Complete	scaffold16746	131100	132166	277.9	174
EOG091H07PS	Complete	scaffold13914	15000	17324	260.7	165
EOG091H07R1	Complete	scaffold1473	66523	70481	241.2	160
EOG091H07RS	Fragmented	scaffold15445	20363	23687	236.8	120
EOG091H07RU	Duplicated	C392667	1	1050	162.5	79
EOG091H07RU	Duplicated	scaffold11638	16805	23025	186.9	95
EOG091H07SM	Complete	scaffold13413	11114	27808	334.8	178
EOG091H07TA	Fragmented	scaffold3289	44361	52145	227.3	142
EOG091H07TO	Missing
EOG091H07U8	Fragmented	scaffold14616	21370	24173	162.8	98
EOG091H07UA	Complete	C463603	1004	10899	267.6	254
EOG091H07VA	Complete	scaffold15082	10522	11787	356.8	177
EOG091H07VO	Complete	scaffold17805	956	10781	162.1	83
EOG091H07W7	Duplicated	scaffold3319	1956	9132	163.5	130
EOG091H07W7	Duplicated	scaffold8755	56559	68242	148.7	121
EOG091H07XH	Missing
EOG091H07XI	Fragmented	scaffold10541	46416	57188	233.6	156
EOG091H07XV	Complete	scaffold19162	44187	47164	311.1	211
EOG091H07XW	Missing
EOG091H07XY	Fragmented	C469143	7237	16417	265.3	158
EOG091H07Y2	Missing
EOG091H07YC	Fragmented	scaffold19365	1047	7439	255.8	160
EOG091H07YW	Missing
EOG091H07Z3	Complete	scaffold8446	83795	90127	288.6	161
EOG091H07ZC	Complete	scaffold6922	74722	78180	269.4	174
EOG091H0809	Missing
EOG091H080L	Missing
EOG091H080Y	Complete	scaffold375	11038	13973	201.5	144
EOG091H0817	Complete	scaffold9511	5359	13964	138.6	155
EOG091H081J	Complete	scaffold19704	50291	51635	280.4	168
EOG091H081R	Missing
EOG091H082N	Missing
EOG091H082Z	Complete	scaffold19707	151427	153215	241.0	112
EOG091H083D	Complete	scaffold1246	56912	64006	182.3	124
EOG091H0851	Fragmented	C461603	13624	16324	134.0	107
EOG091H0857	Complete	scaffold10993	43611	48665	212.2	165
EOG091H085R	Fragmented	scaffold13111	1554	3085	112.5	98
EOG091H085T	Missing
EOG091H0868	Complete	scaffold12399	46951	53575	215.2	171
EOG091H086Q	Complete	C458379	6987	9371	273.0	140
EOG091H086R	Complete	scaffold14412	787	3245	165.3	115
EOG091H087M	Complete	scaffold7150	1336	4101	251.3	172
EOG091H088Y	Complete	scaffold19608	80239	82985	222.6	214
EOG091H089D	Complete	scaffold10607	62434	68428	273.4	150
EOG091H08A7	Complete	C457017	1	10005	62.8	79
EOG091H08AH	Missing
EOG091H08AP	Complete	scaffold7334	17059	25324	236.6	167
EOG091H08CJ	Missing
EOG091H08CO	Missing
EOG091H08DE	Missing
EOG091H08DZ	Missing
EOG091H08ED	Missing
EOG091H08FP	Complete	scaffold5530	11458	15552	249.3	128
EOG091H08FQ	Missing
EOG091H08FV	Complete	C469845	3154	9789	198.5	219
EOG091H08GV	Fragmented	C471673	4467	8107	234.9	143
EOG091H08H7	Complete	scaffold8060	7798	16076	117.0	128
EOG091H08HS	Missing
EOG091H08HY	Complete	scaffold19165	8231	11135	289.6	164
EOG091H08IW	Complete	scaffold16615	1626	6160	156.5	114
EOG091H08J3	Complete	scaffold128	45026	52000	183.1	116
EOG091H08J9	Complete	scaffold12899	3606	7270	195.2	142
EOG091H08JL	Missing
EOG091H08JU	Fragmented	scaffold13691	20980	23761	232.3	132
EOG091H08K2	Complete	scaffold18013	33116	39135	161.8	147
EOG091H08LW	Missing
EOG091H08LX	Complete	scaffold18361	5186	7229	272.7	174
EOG091H08LY	Missing
EOG091H08NA	Missing
EOG091H08NZ	Complete	C471131	64286	66482	331.1	170
EOG091H08QV	Fragmented	scaffold15140	463	1619	166.5	129
EOG091H08RU	Missing
EOG091H08RW	Complete	scaffold3130	15466	17904	131.9	96
EOG091H08SY	Complete	scaffold9559	14340	19064	290.7	141
EOG091H08SZ	Duplicated	scaffold12532	1036	4306	232.2	117
EOG091H08SZ	Duplicated	scaffold17619	2897	7005	233.0	118
EOG091H08UA	Fragmented	scaffold7753	64733	65363	213.2	108
EOG091H08X9	Fragmented	scaffold19731	105054	109733	177.7	95
EOG091H08XO	Complete	scaffold2120	33189	34067	200.4	107
EOG091H08YC	Missing
EOG091H08YD	Complete	scaffold15815	11396	16220	179.8	102
EOG091H08YO	Complete	scaffold11342	14760	18554	274.5	124
EOG091H0905	Complete	scaffold6028	33712	41760	246.0	249
EOG091H090O	Duplicated	scaffold4900	18366	20203	326.2	208
EOG091H090O	Duplicated	scaffold4900	22439	24003	319.3	210
EOG091H090O	Duplicated	scaffold4900	9463	10973	339.9	208
EOG091H091T	Missing
EOG091H0924	Complete	scaffold16722	84818	91113	162.1	118
EOG091H092P	Complete	C457941	1254	10522	241.0	154
EOG091H0944	Complete	scaffold1187	4774	7019	147.3	89
EOG091H0949	Missing
EOG091H094D	Missing
EOG091H094E	Missing
EOG091H095K	Complete	scaffold10026	1296	3290	130.1	122
EOG091H096T	Complete	C454347	777	2155	204.9	122
EOG091H097R	Complete	scaffold11061	30458	33391	220.3	136
EOG091H097W	Fragmented	C472243	119412	124931	180.8	103
EOG091H0982	Complete	C471257	1335	7921	208.3	115
EOG091H098B	Complete	scaffold3276	1	1585	118.6	101
EOG091H098G	Missing
EOG091H0999	Complete	scaffold19501	23043	38188	279.6	159
EOG091H09AA	Missing
EOG091H09BG	Fragmented	C469845	61	6063	125.6	79
EOG091H09CM	Missing
EOG091H09D9	Complete	scaffold6225	85490	91704	259.1	307
EOG091H09DN	Complete	scaffold10878	65300	67943	114.3	116
EOG091H09DW	Complete	scaffold17622	15660	19654	118.5	127
EOG091H09E6	Missing
EOG091H09EO	Complete	scaffold4564	58912	62151	197.4	170
EOG091H09G2	Complete	scaffold17944	16369	23723	212.8	165
EOG091H09GT	Missing
EOG091H09I7	Complete	scaffold19013	9890	13834	211.3	118
EOG091H09IG	Fragmented	scaffold18785	38133	40196	164.1	104
EOG091H09LY	Complete	scaffold17222	214469	216755	171.3	106
EOG091H09M5	Missing
EOG091H09OH	Complete	scaffold19565	46485	48955	133.9	106
EOG091H09QA	Complete	scaffold10307	63025	64559	222.8	105
EOG091H09S6	Complete	scaffold4590	13192	20164	214.5	196
EOG091H09U1	Complete	scaffold3043	88599	91483	164.6	102
EOG091H09U2	Complete	scaffold11328	2587	4245	187.9	119
EOG091H09UD	Complete	scaffold2816	17111	17859	157.3	109
EOG091H09UU	Complete	scaffold1709	5726	7720	145.9	105
EOG091H09V4	Complete	scaffold1820	130663	137468	223.6	122
EOG091H09VW	Missing
EOG091H09VX	Duplicated	C459099	4997	6845	130.8	86
EOG091H09VX	Duplicated	C465287	21323	24637	130.6	86
EOG091H09XJ	Complete	scaffold17384	68031	70275	154.7	87
EOG091H09XO	Fragmented	scaffold1167	1	1064	98.4	65
EOG091H09Y8	Complete	scaffold19321	1446	3483	200.8	100
EOG091H09YI	Missing
EOG091H09YU	Missing
EOG091H09YV	Missing
EOG091H0A01	Complete	scaffold5858	14383	15761	182.4	120
EOG091H0A24	Complete	scaffold18538	26364	29842	195.3	108
EOG091H0A3K	Missing
EOG091H0A4V	Complete	scaffold19612	47228	54434	160.2	107
EOG091H0A6R	Complete	scaffold11578	38635	42780	235.4	159
EOG091H0A7P	Missing
EOG091H0A8G	Fragmented	scaffold11414	8922	11626	145.8	93
EOG091H0A9P	Complete	scaffold11390	29296	31474	117.6	90
EOG091H0AB9	Missing
EOG091H0ABO	Missing
EOG091H0ACD	Missing
EOG091H0ACF	Missing
EOG091H0AEC	Complete	scaffold19638	2396	3856	148.6	87
EOG091H0AFS	Fragmented	scaffold135	20105	21599	123.2	72
EOG091H0AIZ	Fragmented	scaffold9835	8352	14086	108.9	79
EOG091H0AJN	Missing
EOG091H0AMN	Missing
EOG091H0AO9	Complete	C472165	84275	90789	114.1	322
EOG091H0AOW	Fragmented	scaffold4934	99888	102738	75.2	45
EOG091H0APK	Complete	scaffold10302	3176	6080	175.7	114
EOG091H0ARC	Fragmented	scaffold3889	82537	89035	52.0	67
EOG091H0ARY	Complete	scaffold11576	3246	6804	168.6	76
EOG091H0ATF	Fragmented	scaffold3857	1400	1795	162.1	78
EOG091H0AUJ	Complete	scaffold19682	12301	13724	116.4	81
EOG091H0AYQ	Missing
EOG091H0AZL	Complete	scaffold19317	14651	17161	134.8	70
EOG091H0AZT	Complete	scaffold4586	34348	35115	157.3	85
EOG091H0B1C	Complete	scaffold19726	25313	26856	159.0	105
EOG091H0B4K	Missing
EOG091H0B5N	Complete	scaffold10944	12804	15478	98.3	41
EOG091H0B5Y	Duplicated	C458571	1206	2321	130.2	61
EOG091H0B5Y	Duplicated	scaffold10296	5569	8930	129.0	61
EOG091H0B5Y	Duplicated	scaffold622	13720	14917	130.2	61
EOG091H0B69	Complete	scaffold4056	37476	42480	126.1	226
EOG091H0B7O	Complete	scaffold15637	31320	33913	178.7	88
EOG091H0BAA	Fragmented	scaffold9500	26728	30615	111.8	55
EOG091H0BC8	Complete	C448843	4678	5395	162.6	93
EOG091H0BO8	Missing
