"group_name"	"n"	"Length"	"Percentcov"
"EOG091H05ET"	77	296	26.0135135135135
"EOG091H05FG"	110	350	31.4285714285714
"EOG091H05FT"	240	268	89.5522388059701
"EOG091H05FU"	158	212	74.5283018867924
"EOG091H05FV"	218	282	77.3049645390071
"EOG091H05H5"	185	301	61.4617940199336
"EOG091H05H6"	233	355	65.6338028169014
"EOG091H05HQ"	126	311	40.5144694533762
"EOG091H05HW"	92	367	25.0681198910082
"EOG091H05HY"	116	342	33.9181286549708
"EOG091H05I8"	231	270	85.5555555555556
"EOG091H05II"	6	425	1.41176470588235
"EOG091H05IK"	175	312	56.0897435897436
"EOG091H05J3"	32	535	5.98130841121495
"EOG091H05K1"	239	280	85.3571428571428
"EOG091H05KP"	205	339	60.4719764011799
"EOG091H05KS"	86	404	21.2871287128713
"EOG091H05L2"	40	455	8.79120879120879
"EOG091H05LD"	213	270	78.8888888888889
"EOG091H05M3"	191	277	68.9530685920578
"EOG091H05MH"	109	506	21.5415019762846
"EOG091H05NI"	245	298	82.2147651006711
"EOG091H05NJ"	206	362	56.9060773480663
"EOG091H05OT"	83	277	29.9638989169675
"EOG091H05P6"	29	310	9.35483870967742
"EOG091H05PJ"	95	380	25
"EOG091H05Q3"	108	333	32.4324324324324
"EOG091H05Q7"	71	281	25.2669039145907
"EOG091H05QG"	99	281	35.2313167259786
"EOG091H05RZ"	191	342	55.8479532163743
"EOG091H05SJ"	34	383	8.87728459530026
"EOG091H05SN"	97	294	32.9931972789116
"EOG091H05TP"	185	259	71.4285714285714
"EOG091H05UG"	71	377	18.8328912466844
"EOG091H05VE"	48	297	16.1616161616162
"EOG091H05VK"	104	266	39.0977443609023
"EOG091H05WA"	21	283	7.42049469964664
"EOG091H05XE"	257	312	82.3717948717949
"EOG091H05XG"	198	319	62.0689655172414
"EOG091H05Y2"	32	312	10.2564102564103
"EOG091H05YE"	70	245	28.5714285714286
"EOG091H05YP"	39	405	9.62962962962963
"EOG091H05ZX"	186	290	64.1379310344827
"EOG091H060B"	146	295	49.4915254237288
"EOG091H0625"	201	276	72.8260869565217
"EOG091H0639"	48	292	16.4383561643836
"EOG091H0641"	25	407	6.14250614250614
"EOG091H064Q"	149	403	36.9727047146402
"EOG091H064T"	118	317	37.2239747634069
"EOG091H0654"	72	410	17.5609756097561
"EOG091H065E"	219	260	84.2307692307692
"EOG091H065N"	150	256	58.59375
"EOG091H066S"	147	265	55.4716981132075
"EOG091H0684"	4	324	1.23456790123457
"EOG091H068Q"	227	259	87.6447876447876
"EOG091H068R"	171	244	70.0819672131148
"EOG091H068W"	66	414	15.9420289855072
"EOG091H0695"	100	284	35.2112676056338
"EOG091H069L"	45	109	41.2844036697248
"EOG091H06CG"	79	284	27.8169014084507
"EOG091H06E3"	55	269	20.4460966542751
"EOG091H06E8"	146	277	52.7075812274368
"EOG091H06F0"	183	239	76.5690376569038
"EOG091H06FU"	165	234	70.5128205128205
"EOG091H06GG"	211	352	59.9431818181818
"EOG091H06GW"	52	262	19.8473282442748
"EOG091H06HP"	80	234	34.1880341880342
"EOG091H06I5"	214	250	85.6
"EOG091H06IK"	26	312	8.33333333333333
"EOG091H06IL"	121	346	34.971098265896
"EOG091H06J8"	74	244	30.327868852459
"EOG091H06JZ"	17	268	6.34328358208955
"EOG091H06K4"	86	249	34.5381526104418
"EOG091H06LC"	158	240	65.8333333333333
"EOG091H06M0"	121	248	48.7903225806452
"EOG091H06N7"	38	512	7.421875
"EOG091H06NT"	62	401	15.4613466334165
"EOG091H06NY"	160	231	69.2640692640693
"EOG091H06O1"	159	331	48.036253776435
"EOG091H06OZ"	27	458	5.89519650655022
"EOG091H06P4"	213	257	82.8793774319066
"EOG091H06RT"	24	285	8.42105263157895
"EOG091H06RV"	120	406	29.5566502463054
"EOG091H06SD"	107	368	29.0760869565217
"EOG091H06SS"	71	290	24.4827586206897
"EOG091H06TA"	104	364	28.5714285714286
"EOG091H06U3"	71	231	30.7359307359307
"EOG091H06VU"	170	247	68.8259109311741
"EOG091H06WU"	215	231	93.0735930735931
"EOG091H06XQ"	49	244	20.0819672131148
"EOG091H06Y7"	148	223	66.3677130044843
"EOG091H070B"	146	210	69.5238095238095
"EOG091H070G"	70	323	21.671826625387
"EOG091H070S"	42	239	17.5732217573222
"EOG091H0713"	120	215	55.8139534883721
"EOG091H0717"	64	263	24.3346007604563
"EOG091H071D"	156	222	70.2702702702703
"EOG091H071R"	115	234	49.1452991452991
"EOG091H072K"	46	281	16.3701067615658
"EOG091H072Q"	22	164	13.4146341463415
"EOG091H0730"	76	237	32.0675105485232
"EOG091H073T"	59	341	17.3020527859238
"EOG091H074D"	81	286	28.3216783216783
"EOG091H074S"	64	281	22.7758007117438
"EOG091H0759"	90	270	33.3333333333333
"EOG091H075U"	165	246	67.0731707317073
"EOG091H075Z"	37	331	11.178247734139
"EOG091H076A"	144	244	59.0163934426229
"EOG091H076I"	159	217	73.2718894009217
"EOG091H078C"	108	237	45.5696202531646
"EOG091H0792"	180	211	85.3080568720379
"EOG091H079E"	171	204	83.8235294117647
"EOG091H079M"	24	499	4.80961923847695
"EOG091H079Q"	161	320	50.3125
"EOG091H07A3"	25	202	12.3762376237624
"EOG091H07A9"	95	185	51.3513513513513
"EOG091H07BC"	158	250	63.2
"EOG091H07C6"	113	252	44.8412698412698
"EOG091H07CB"	153	202	75.7425742574257
"EOG091H07D4"	40	296	13.5135135135135
"EOG091H07D8"	119	234	50.8547008547009
"EOG091H07DH"	147	204	72.0588235294118
"EOG091H07DI"	168	201	83.5820895522388
"EOG091H07DQ"	148	244	60.655737704918
"EOG091H07DW"	46	377	12.2015915119363
"EOG091H07E3"	79	221	35.7466063348416
"EOG091H07EW"	118	246	47.9674796747967
"EOG091H07EX"	134	432	31.0185185185185
"EOG091H07FE"	92	332	27.710843373494
"EOG091H07FF"	173	221	78.2805429864253
"EOG091H07GQ"	173	235	73.6170212765957
"EOG091H07GY"	57	297	19.1919191919192
"EOG091H07HG"	64	203	31.5270935960591
"EOG091H07IQ"	152	191	79.5811518324607
"EOG091H07K5"	65	362	17.9558011049724
"EOG091H07K7"	185	190	97.3684210526316
"EOG091H07KS"	20	316	6.32911392405063
"EOG091H07LN"	135	186	72.5806451612903
"EOG091H07LU"	70	226	30.9734513274336
"EOG091H07O3"	152	209	72.7272727272727
"EOG091H07OF"	26	197	13.1979695431472
"EOG091H07OL"	185	216	85.6481481481482
"EOG091H07PB"	104	236	44.0677966101695
"EOG091H07PS"	166	191	86.9109947643979
"EOG091H07R1"	37	228	16.2280701754386
"EOG091H07RS"	167	185	90.2702702702703
"EOG091H07RU"	88	246	35.7723577235772
"EOG091H07SM"	158	209	75.5980861244019
"EOG091H07TA"	127	213	59.6244131455399
"EOG091H07TO"	171	189	90.4761904761905
"EOG091H07U8"	125	183	68.3060109289617
"EOG091H07UA"	154	335	45.9701492537313
"EOG091H07VA"	175	189	92.5925925925926
"EOG091H07VO"	93	113	82.3008849557522
"EOG091H07W7"	103	317	32.4921135646688
"EOG091H07XH"	180	181	99.4475138121547
"EOG091H07XV"	103	299	34.4481605351171
"EOG091H07XY"	65	222	29.2792792792793
"EOG091H07Y2"	178	180	98.8888888888889
"EOG091H07YC"	141	188	75
"EOG091H07YW"	41	171	23.9766081871345
"EOG091H07Z3"	107	187	57.2192513368984
"EOG091H07ZC"	80	250	32
"EOG091H0809"	51	242	21.0743801652893
"EOG091H080L"	172	180	95.5555555555556
"EOG091H080Y"	142	191	74.3455497382199
"EOG091H0817"	50	201	24.8756218905473
"EOG091H081J"	135	189	71.4285714285714
"EOG091H081R"	23	324	7.09876543209876
"EOG091H082N"	24	190	12.6315789473684
"EOG091H082Z"	146	182	80.2197802197802
"EOG091H083D"	43	341	12.6099706744868
"EOG091H0851"	37	307	12.0521172638436
"EOG091H0857"	102	287	35.5400696864112
"EOG091H085R"	165	184	89.6739130434783
"EOG091H085T"	45	183	24.5901639344262
"EOG091H0868"	70	422	16.5876777251185
"EOG091H086Q"	151	172	87.7906976744186
"EOG091H086R"	100	160	62.5
"EOG091H087M"	38	184	20.6521739130435
"EOG091H088Y"	150	164	91.4634146341463
"EOG091H089D"	145	163	88.9570552147239
"EOG091H08A7"	35	196	17.8571428571429
"EOG091H08AP"	86	199	43.21608040201
"EOG091H08CJ"	138	180	76.6666666666667
"EOG091H08CO"	80	195	41.025641025641
"EOG091H08ED"	55	125	44
"EOG091H08FP"	131	160	81.875
"EOG091H08FQ"	54	212	25.4716981132075
"EOG091H08GV"	138	161	85.7142857142857
"EOG091H08H7"	34	229	14.8471615720524
"EOG091H08HS"	39	206	18.9320388349515
"EOG091H08HY"	138	161	85.7142857142857
"EOG091H08IW"	78	193	40.4145077720207
"EOG091H08J3"	46	179	25.6983240223464
"EOG091H08J9"	76	161	47.2049689440994
"EOG091H08JU"	96	158	60.7594936708861
"EOG091H08K2"	93	168	55.3571428571429
"EOG091H08LW"	88	209	42.1052631578947
"EOG091H08LX"	72	208	34.6153846153846
"EOG091H08LY"	22	183	12.0218579234973
"EOG091H08NA"	36	158	22.7848101265823
"EOG091H08NZ"	131	209	62.6794258373206
"EOG091H08QV"	17	198	8.58585858585858
"EOG091H08RU"	46	159	28.9308176100629
"EOG091H08SY"	110	153	71.8954248366013
"EOG091H08SZ"	67	152	44.078947368421
"EOG091H08UA"	131	151	86.7549668874172
"EOG091H08X9"	94	149	63.0872483221477
"EOG091H08XO"	151	155	97.4193548387097
"EOG091H08YC"	102	153	66.6666666666667
"EOG091H08YD"	102	156	65.3846153846154
"EOG091H08YO"	142	142	100
"EOG091H0905"	88	345	25.5072463768116
"EOG091H090O"	157	258	60.8527131782946
"EOG091H091T"	83	137	60.5839416058394
"EOG091H0924"	97	161	60.2484472049689
"EOG091H092P"	131	154	85.0649350649351
"EOG091H0944"	34	147	23.1292517006803
"EOG091H094D"	113	142	79.5774647887324
"EOG091H094E"	78	156	50
"EOG091H095K"	60	169	35.5029585798817
"EOG091H096T"	114	138	82.6086956521739
"EOG091H097R"	58	153	37.9084967320261
"EOG091H097W"	106	132	80.3030303030303
"EOG091H0982"	103	139	74.1007194244604
"EOG091H098B"	31	174	17.816091954023
"EOG091H098G"	83	198	41.9191919191919
"EOG091H0999"	95	142	66.9014084507042
"EOG091H09AA"	126	139	90.6474820143885
"EOG091H09BG"	42	205	20.4878048780488
"EOG091H09CM"	105	133	78.9473684210526
"EOG091H09D9"	67	407	16.4619164619165
"EOG091H09DN"	27	335	8.05970149253731
"EOG091H09E6"	63	167	37.7245508982036
"EOG091H09EO"	102	230	44.3478260869565
"EOG091H09G2"	74	202	36.6336633663366
"EOG091H09GT"	100	140	71.4285714285714
"EOG091H09I7"	111	130	85.3846153846154
"EOG091H09IG"	80	121	66.1157024793389
"EOG091H09LY"	96	126	76.1904761904762
"EOG091H09M5"	99	159	62.2641509433962
"EOG091H09OH"	34	138	24.6376811594203
"EOG091H09QA"	106	110	96.3636363636364
"EOG091H09S6"	77	208	37.0192307692308
"EOG091H09U1"	40	120	33.3333333333333
"EOG091H09UD"	67	121	55.3719008264463
"EOG091H09UU"	63	138	45.6521739130435
"EOG091H09V4"	97	117	82.9059829059829
"EOG091H09VW"	68	448	15.1785714285714
"EOG091H09VX"	49	122	40.1639344262295
"EOG091H09XJ"	30	142	21.1267605633803
"EOG091H09Y8"	106	115	92.1739130434783
"EOG091H09YI"	51	205	24.8780487804878
"EOG091H09YV"	48	130	36.9230769230769
"EOG091H0A01"	96	143	67.1328671328671
"EOG091H0A24"	82	123	66.6666666666667
"EOG091H0A3K"	20	142	14.0845070422535
"EOG091H0A4V"	29	143	20.2797202797203
"EOG091H0A6R"	108	134	80.5970149253731
"EOG091H0A7P"	18	124	14.5161290322581
"EOG091H0A8G"	53	108	49.0740740740741
"EOG091H0A9P"	39	99	39.3939393939394
"EOG091H0AB9"	43	102	42.156862745098
"EOG091H0ABO"	62	104	59.6153846153846
"EOG091H0ACD"	113	118	95.7627118644068
"EOG091H0ACF"	22	233	9.44206008583691
"EOG091H0AEC"	95	126	75.3968253968254
"EOG091H0AFS"	30	105	28.5714285714286
"EOG091H0AIZ"	31	125	24.8
"EOG091H0AJN"	89	89	100
"EOG091H0AMN"	20	101	19.8019801980198
"EOG091H0AO9"	22	455	4.83516483516484
"EOG091H0AOW"	82	90	91.1111111111111
"EOG091H0APK"	70	137	51.0948905109489
"EOG091H0ARC"	15	156	9.61538461538462
"EOG091H0ARY"	85	94	90.4255319148936
"EOG091H0ATF"	32	86	37.2093023255814
"EOG091H0AUJ"	23	107	21.4953271028037
"EOG091H0AYQ"	29	123	23.5772357723577
"EOG091H0AZL"	47	76	61.8421052631579
"EOG091H0AZT"	54	108	50
"EOG091H0B1C"	57	142	40.1408450704225
"EOG091H0B4K"	53	116	45.6896551724138
"EOG091H0B5N"	1	72	1.38888888888889
"EOG091H0B5Y"	67	77	87.012987012987
"EOG091H0B69"	28	289	9.68858131487889
"EOG091H0B7O"	73	109	66.9724770642202
"EOG091H0BAA"	41	80	51.25
"EOG091H0BC8"	49	111	44.1441441441441
